ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
10015.0	31.9	7.9	30.9	21.6	10015	0	0	43	10	42	29	22	7	21	15	0	0	0.06551265716552734	10	0.06551265716552734	10	0.0	
10015.0	33.9	8.1	31.8	22.2	10015	1	1	45	10	45	31	22	7	21	15	0	0	0.004842996597290039	20	0.07035565376281738	18	10.0	
10015.0	31.9	7.6	28.5	20.0	10015	2	2	55	9	45	31	21	7	21	15	0	0	0.004812717437744141	30	0.07516837120056152	27	10.0	
10015.0	34.8	8.2	30.0	21.0	10015	3	2	65	10	42	29	22	7	21	15	0	0	0.004087209701538086	40	0.07925558090209961	35	12.5	
10015.0	26.9	7.5	24.6	17.4	10015	4	2	45	9	39	27	20	7	21	15	0	0	0.005792379379272461	50	0.08504796028137207	40	20.0	
10015.0	24.8	7.5	26.1	18.4	10015	5	3	36	9	33	23	19	7	21	15	0	0	0.005826711654663086	60	0.09087467193603516	49	18.33333333333333	
10014.5	25.8	8.2	28.5	20.0	10010	6	4	38	10	42	29	15	7	21	15	0	0	0.004822969436645508	70	0.09569764137268066	57	18.57142857142857	
10014.444444444445	26.0	8.555555555555555	28.333333333333332	19.88888888888889	10010	7	6	32	10.0	36.0	25.0	20	7.0	21.0	15.0	0	0	0.0046002864837646484	80	0.10029792785644531	64	20.0	
10014.444444444445	26.9	8.333333333333334	26.666666666666668	18.77777777777778	10010	8	8	46	9.0	30.0	21.0	16	7.0	24.0	17.0	0	0	0.00590062141418457	90	0.10619854927062988	70	22.222222222222214	
10014.0	28.8	7.9	25.5	18.0	10010	9	9	53	9	30	21	17	7	24	17	0	0	0.005416393280029297	100	0.11161494255065918	76	24.0	
10013.888888888889	26.5	7.777777777777778	26.333333333333332	18.555555555555557	10010	10	11	39	9.0	33.0	23.0	15	7.0	24.0	17.0	0	0	0.004874467849731445	110	0.11648941040039062	82	25.454545454545453	
